,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
8823,1,1,37,1,1831,6,3,1
8824,2,1,37,1,1831,9,8,8
8825,2,1,37,1,1831,9,8,8
8826,2,1,37,1,1831,9,8,2
8827,2,1,37,1,1833,4,5,1
8828,1,1,37,2,1833,7,12,1
8829,1,1,37,1,1834,6,3,16
8830,1,1,37,1,1835,5,29,15
8831,1,1,37,1,1835,5,29,15
8832,1,1,37,1,1836,5,28,4
8833,1,1,37,1,1836,5,28,1
8834,2,1,37,1,1836,6,18,16
8835,1,1,37,1,1836,11,11,1
8836,2,1,37,1,1837,6,2,2
8837,2,1,37,1,1838,6,1,1
8838,2,1,37,1,1838,6,1,1
8839,2,1,37,1,1838,6,1,1
8840,1,1,37,1,1839,5,17,1
8844,2,1,37,1,1844,4,26,16
8845,2,1,37,1,1844,4,26,20
8846,1,1,37,1,1845,5,2,4
8847,1,1,37,1,1847,5,21,10
8848,1,1,37,1,1847,10,8,1
8849,2,1,37,2,1849,5,25,1
8850,1,1,37,1,1849,11,2,10
8851,2,1,37,1,1851,6,6,1
8853,1,1,37,1,1855,5,5,37
8856,2,1,37,1,1857,5,8,1
8857,2,1,37,2,1857,5,8,1
8861,2,1,37,1,1863,4,10,1
8862,2,1,37,1,1863,4,10,1
8863,2,1,37,1,1863,4,10,1
8864,2,1,37,1,1863,4,10,1
8865,1,1,37,1,1864,4,5,14
8866,1,1,37,1,1864,4,5,14
8867,1,1,37,1,1864,4,12,14
8868,1,1,37,1,1864,4,12,14
8869,1,1,37,1,1864,4,12,14
8870,1,1,37,1,1864,4,12,14
8871,1,1,37,1,1864,4,12,14
8872,1,1,37,1,1864,4,22,14
8873,1,1,37,1,1864,4,22,14
8874,1,1,37,1,1864,4,22,14
8875,1,1,37,1,1864,4,22,14
8876,1,1,37,1,1864,4,22,14
8878,1,1,37,1,1864,4,22,14
8879,1,1,37,1,1864,4,22,14
8880,1,1,37,1,1864,4,22,14
8883,1,1,37,1,1864,4,22,14
8886,1,1,37,1,1864,4,22,14
8887,2,1,37,1,1866,12,21,15
8888,2,1,37,1,1866,12,21,15
8889,2,1,37,1,1868,2,14,10
8890,2,1,37,1,1868,2,14,10
8892,1,1,37,1,1868,5,1,1
8894,1,1,37,1,1868,6,27,1
8895,2,1,37,1,1869,10,1,1
8896,2,1,37,1,1870,11,4,2
8897,3,1,37,1,1871,3,17,1
8900,2,1,37,1,1876,6,1,1
8901,2,1,37,1,1877,11,2,1
8902,1,1,37,1,1877,11,2,10
8903,2,1,37,1,1877,11,2,10
8904,2,1,37,1,1878,1,18,23
8905,2,1,37,1,1878,5,24,1
8906,2,1,37,1,1878,6,14,11
8907,2,1,37,1,1878,6,14,11
8908,2,1,37,1,1878,6,14,11
8909,2,1,37,1,1878,10,25,2
8910,2,1,37,1,1878,11,8,1
8911,2,1,37,1,1878,12,6,2
8912,2,1,37,1,1879,2,14,1
8915,1,1,37,1,1879,5,16,4
8916,2,1,37,1,1879,5,16,4
8917,1,1,37,1,1879,5,16,4
8918,2,1,37,1,1879,6,13,2
8919,2,1,37,1,1879,6,20,2
8922,2,1,37,1,1879,8,15,1
8923,1,1,37,1,1879,8,29,1
8926,2,1,37,1,1880,1,30,10
8927,2,1,37,1,1880,5,7,4
8929,2,1,37,1,1880,7,9,1
8930,2,1,37,1,1880,9,3,1
8931,1,1,37,1,1880,12,17,11
8932,2,1,37,1,1881,4,29,1
8933,2,1,37,1,1881,10,28,10
8934,2,1,37,1,1881,11,4,1
8935,2,1,37,1,1881,11,18,2
8936,2,1,37,2,1882,1,13,1
8937,2,1,37,1,1882,1,13,1
8938,2,1,37,1,1882,1,13,1
8939,2,1,37,1,1882,1,27,1
8940,1,1,37,1,1882,5,19,1
8941,2,1,37,1,1882,7,11,1
8942,2,1,37,1,1882,12,29,1
8943,2,1,37,1,1883,3,23,2
8944,2,1,37,1,1883,6,1,1
8946,2,1,37,1,1883,12,14,1
8947,2,1,37,1,1883,12,20,2
8948,1,1,37,1,1884,1,24,1
8949,2,1,37,1,1884,5,2,1
8950,2,1,37,1,1885,7,17,10
8951,1,1,37,1,1885,8,7,10
8952,2,1,37,1,1885,8,7,1
8953,2,1,37,1,1885,8,7,1
8954,2,1,37,1,1885,12,9,4
8955,2,1,37,1,1885,12,9,4
8956,2,1,37,1,1886,5,21,1
8957,2,1,37,1,1886,6,1,2
8958,2,1,37,1,1886,7,2,2
8961,2,1,37,1,1886,11,11,2
8962,2,1,37,1,1887,3,11,1
8963,2,1,37,1,1887,6,18,20
8964,2,1,37,1,1887,7,11,1
8965,2,1,37,1,1889,1,25,1
8966,2,1,37,1,1889,1,29,1
8967,2,1,37,1,1889,7,11,1
8968,1,1,37,1,1890,1,10,2
8969,2,1,37,1,1890,2,7,1
8970,2,1,37,1,1890,2,7,1
8973,2,1,37,1,1891,7,2,10
8975,2,1,37,1,1892,10,20,10
8976,2,1,37,1,1892,10,20,10
8977,2,1,37,1,1893,12,8,4
8978,2,1,37,1,1894,1,5,1
8980,1,1,37,1,1894,7,13,10
8981,1,1,37,1,1894,7,13,10
8982,2,1,37,1,1894,8,3,10
8985,2,1,37,1,1895,7,25,1
8986,2,1,37,1,1895,7,25,1
8987,1,1,37,1,1896,2,13,23
8988,2,1,37,1,1897,2,8,4
8991,2,1,37,1,1897,11,17,1
8994,2,1,37,1,1899,1,18,1
8995,2,1,37,1,1899,5,18,2
8996,2,1,37,1,1899,8,24,2
8997,1,1,37,1,1899,10,19,1
8998,2,1,37,1,1899,11,10,10
8999,2,1,37,1,1900,2,8,1
9000,2,1,37,1,1900,2,10,2
9002,2,1,37,1,1900,3,15,10
9004,1,1,37,1,1900,9,28,1
9006,2,1,37,1,1901,9,13,2
9007,2,1,37,1,1901,11,2,2
9008,1,1,37,1,1902,2,26,1
9009,2,1,37,1,1902,2,26,4
9010,1,1,37,1,1902,2,26,4
9011,2,1,37,1,1902,4,14,1
9012,2,1,37,1,1902,7,8,2
9013,3,1,37,1,1902,7,8,1
9014,2,1,37,1,1902,11,25,2
9015,2,1,37,1,1903,5,22,10
9016,2,1,37,1,1903,9,10,11
9017,1,1,37,1,1903,12,1,1
9018,1,1,37,1,1904,2,25,10
9019,2,1,37,1,1904,2,25,1
9020,2,1,37,1,1904,5,19,1
9021,2,1,37,1,1904,6,15,10
9022,2,1,37,1,1904,10,28,1
9023,2,1,37,1,1904,11,16,11
9025,2,1,37,1,1904,12,2,1
9026,2,1,37,1,1905,4,6,2
9027,1,1,37,1,1905,7,20,1
9028,2,1,37,1,1905,9,2,2
9030,2,1,37,1,1905,9,14,1
9032,2,1,37,1,1906,7,6,1
9033,1,1,37,1,1906,8,1,1
9035,2,1,37,1,1906,12,20,1
9036,1,1,37,1,1907,2,8,1
9037,2,1,37,1,1907,2,8,20
9038,2,1,37,1,1907,2,8,1
9039,2,1,37,1,1907,4,15,1
9041,2,1,37,1,1907,8,20,2
9042,2,1,37,1,1908,4,16,1
9043,2,1,37,1,1908,11,20,1
9044,2,1,37,1,1908,12,18,2
9046,2,1,37,1,1910,3,12,1
9047,2,2,37,1,1910,3,18,2
9048,2,2,37,1,1911,2,10,1
9049,2,2,37,1,1911,2,15,19
9050,1,2,37,1,1911,2,24,1
9051,2,2,37,1,1911,5,5,1
9052,2,2,37,1,1911,5,12,1
9053,2,2,37,1,1911,10,27,2
9054,3,2,37,1,1911,11,24,11
9055,1,2,37,1,1911,12,29,1
9056,2,2,37,1,1912,5,17,1
9057,2,2,37,1,1912,6,21,1
9058,1,2,37,1,1914,3,6,10
9059,2,2,37,1,1914,6,19,1
9060,2,2,37,1,1914,8,21,10
9061,2,2,37,1,1914,8,28,1
9062,2,2,37,1,1914,10,16,1
9063,2,2,37,1,1914,12,4,2
9065,1,2,37,1,1915,9,3,10
9066,2,2,37,1,1916,1,28,10
9069,2,2,37,1,1916,2,25,10
9070,2,2,37,1,1916,2,25,10
9071,2,2,37,1,1916,7,7,4
9072,2,2,37,1,1916,7,21,2
9073,2,2,37,1,1916,8,1,1
9074,2,2,37,1,1916,8,4,23
9075,2,2,37,1,1917,5,25,1
9077,2,2,37,1,1917,10,10,4
9078,1,2,37,1,1917,11,9,1
9079,2,2,37,1,1918,3,15,2
9081,2,2,37,1,1918,5,24,1
9082,2,2,37,1,1918,5,25,2
9083,2,2,37,1,1918,6,7,1
9084,2,2,37,1,1918,9,13,1
9085,2,2,37,1,1918,12,20,1
9086,2,2,37,1,1919,4,26,1
9087,2,2,37,1,1919,6,27,2
9088,2,2,37,1,1919,11,14,1
9089,1,2,37,1,1920,1,16,2
9090,1,2,37,1,1920,3,5,1
9091,1,2,37,1,1920,3,5,1
9092,2,2,37,1,1920,9,20,1
9094,2,2,37,1,1920,12,3,2
9096,2,2,37,1,1921,3,21,1
9097,2,2,37,1,1921,5,27,1
9098,2,2,37,1,1921,10,10,1
9099,1,2,37,1,1921,10,20,1
9100,2,2,37,1,1921,10,31,10
9101,1,2,37,1,1921,11,21,1
9102,2,2,37,1,1921,11,30,1
9104,2,2,37,1,1922,9,15,2
9105,2,2,37,1,1922,10,12,2
9107,2,2,37,1,1923,4,27,1
9108,2,2,37,1,1923,5,9,1
9109,1,2,37,1,1923,6,26,1
9110,2,2,37,1,1923,6,28,2
9112,2,2,37,1,1923,12,7,27
9113,2,2,37,1,1923,12,28,2
9114,2,2,37,1,1924,11,28,10
9115,2,2,37,1,1925,1,5,10
9116,2,2,37,1,1925,1,5,10
9118,1,2,37,1,1925,4,17,1
9119,1,2,37,1,1925,4,17,1
9120,2,2,37,1,1925,4,21,1
9121,2,2,37,1,1925,5,8,1
9124,2,2,37,1,1925,6,19,1
9125,2,2,37,1,1925,10,2,2
9126,2,2,37,1,1925,10,2,2
9127,2,2,37,1,1926,1,8,10
9128,2,2,37,1,1926,1,22,20
9129,2,2,37,1,1926,6,11,1
9131,2,2,37,1,1927,3,11,1
9133,2,2,37,1,1927,6,10,23
9134,2,2,37,1,1927,9,23,10
9135,2,2,37,1,1927,12,9,1
9136,2,2,37,1,1928,2,17,1
9138,2,2,37,1,1928,5,25,10
9139,2,2,37,1,1928,9,28,11
9140,2,2,37,1,1929,4,26,1
9141,2,2,37,1,1929,6,28,2
9142,1,2,37,1,1929,9,12,2
9143,2,2,37,1,1929,11,22,10
9144,2,2,37,1,1930,3,14,1
9145,2,2,37,1,1930,4,4,1
9146,2,2,37,1,1930,4,17,2
9147,2,2,37,1,1930,5,9,4
9148,1,2,37,1,1930,5,23,11
9149,2,2,37,1,1930,9,26,1
9150,2,2,37,1,1930,9,26,1
9151,2,2,37,1,1930,10,10,4
9152,2,2,37,1,1930,11,7,1
9153,2,2,37,1,1930,11,7,11
9154,2,2,37,1,1931,1,23,1
9155,2,2,37,1,1931,2,13,4
9156,2,2,37,1,1931,2,13,1
9157,2,2,37,1,1931,8,10,2
9158,2,2,37,1,1931,8,21,1
9159,2,2,37,1,1931,12,11,1
9160,2,2,37,1,1931,12,11,1
9161,2,2,37,1,1931,12,18,10
9162,2,2,37,1,1932,1,8,11
9164,2,2,37,1,1932,4,29,11
9165,1,2,37,1,1932,7,15,1
9166,2,2,37,1,1932,8,26,10
9167,2,2,37,1,1932,10,14,10
9168,2,2,37,1,1932,12,16,10
9169,2,2,37,1,1932,12,16,10
9170,1,2,37,1,1933,1,27,1
9171,2,2,37,1,1933,5,19,10
9172,1,2,37,1,1933,8,4,10
9173,1,2,37,1,1933,9,8,1
9174,2,2,37,1,1933,9,15,1
9176,2,2,37,1,1934,3,16,1
9177,2,2,37,1,1934,3,23,1
9178,2,2,37,1,1934,4,27,1
9179,1,2,37,1,1934,5,18,1
9180,1,2,37,1,1934,5,18,10
9181,2,2,37,1,1934,6,15,1
9182,1,2,37,1,1934,6,22,1
9183,1,2,37,1,1934,7,6,10
9185,2,2,37,1,1934,9,21,1
9186,2,2,37,1,1934,9,28,1
9187,2,2,37,1,1934,9,28,1
9188,2,2,37,1,1934,11,16,10
9189,2,2,37,1,1934,11,16,10
9191,1,2,37,1,1934,12,7,10
9192,1,2,37,1,1934,12,7,10
9193,1,2,37,1,1934,12,7,10
9194,1,2,37,1,1934,12,13,1
9195,1,2,37,1,1935,3,15,10
9196,1,2,37,1,1935,7,12,1
9197,2,2,37,1,1935,7,12,2
9198,2,2,37,1,1935,8,2,1
9199,2,2,37,1,1935,8,2,1
9200,2,2,37,1,1935,8,9,10
9201,2,2,37,1,1935,8,9,10
9202,2,2,37,1,1935,9,6,1
9203,1,2,37,1,1935,10,4,10
9204,1,2,37,1,1935,10,4,10
9205,1,2,37,1,1935,10,4,10
9206,1,2,37,1,1936,1,17,1
9207,1,3,37,1,1936,1,24,2
9208,1,3,37,1,1936,1,31,1
9209,2,3,37,1,1936,2,7,10
9210,2,3,37,1,1936,2,7,10
9211,2,2,37,1,1936,2,7,10
9212,2,3,37,1,1936,3,19,2
9213,1,3,37,1,1936,3,20,1
9214,1,3,37,1,1936,3,27,1
9215,2,3,37,1,1936,5,8,10
9216,2,3,37,1,1936,5,8,10
9217,1,3,37,1,1936,5,29,1
9218,1,3,37,1,1936,6,19,1
9219,2,2,37,1,1936,7,10,1
9220,2,3,37,1,1936,7,17,1
9221,2,3,37,1,1936,8,21,1
9222,2,3,37,1,1936,8,21,2
9223,1,2,37,1,1936,9,4,1
9224,2,3,37,1,1936,9,4,1
9225,2,3,37,1,1936,11,13,1
9226,2,3,37,1,1936,11,20,1
9227,2,3,37,1,1936,11,20,1
9228,2,3,37,1,1936,12,11,23
9230,2,3,37,1,1937,7,16,10
9231,2,3,37,1,1937,7,16,10
9232,2,3,37,1,1937,7,23,1
9233,2,3,37,1,1937,7,23,1
9234,1,2,37,1,1937,7,30,10
9235,2,3,37,1,1937,7,30,2
9236,2,3,37,1,1937,8,6,1
9237,2,3,37,1,1937,8,13,1
9238,2,2,37,1,1937,8,13,1
9239,2,3,37,1,1937,12,10,2
9241,2,3,37,1,1938,1,21,1
9242,2,3,37,1,1938,2,4,4
9243,1,3,37,1,1938,2,18,10
9244,1,3,37,1,1938,2,18,1
9245,2,2,37,1,1938,4,29,2
9246,2,3,37,1,1938,4,29,2
9247,2,3,37,1,1938,6,10,2
9248,2,3,37,1,1938,6,17,2
9249,2,3,37,1,1938,6,17,2
9250,1,3,37,1,1938,7,1,1
9251,1,3,37,1,1938,7,1,1
9252,2,3,37,1,1938,7,1,1
9253,2,3,37,1,1938,9,23,10
9254,2,3,37,1,1938,9,23,10
9255,2,3,37,1,1938,9,30,1
9256,2,3,37,1,1938,11,18,2
9257,2,3,37,1,1938,12,2,2
9258,1,3,37,1,1938,12,9,1
9259,2,3,37,1,1939,1,20,10
9260,2,3,37,1,1939,4,7,10
9261,2,3,37,1,1939,4,7,1
9262,2,3,37,1,1939,5,5,1
9263,2,3,37,1,1939,5,26,1
9264,2,3,37,1,1939,6,9,1
9265,2,3,37,1,1939,6,16,10
9266,3,3,37,1,1939,7,7,1
9267,2,3,37,1,1939,7,7,1
9269,2,3,37,1,1939,9,1,4
9270,1,3,37,1,1939,9,22,10
9271,2,3,37,1,1939,10,6,27
9272,2,3,37,1,1939,10,27,4
9273,2,3,37,1,1939,10,28,1
9274,2,3,37,1,1939,11,24,10
9275,2,3,37,1,1940,1,19,1
9276,2,3,37,1,1940,1,19,1
9278,2,3,37,1,1940,2,16,23
9280,2,3,37,1,1940,4,5,2
9281,2,3,37,1,1940,5,24,2
9282,2,3,37,1,1940,6,14,1
9283,1,3,37,1,1940,6,28,1
9284,2,3,37,1,1940,12,6,10
9285,2,3,37,1,1941,4,18,1
9286,2,3,37,1,1941,5,2,1
9287,2,3,37,1,1941,5,23,1
9288,2,3,37,1,1941,6,6,1
9289,2,3,37,1,1941,6,13,1
9290,1,3,37,1,1941,8,22,1
9291,2,3,37,1,1941,9,5,1
9292,2,3,37,1,1941,10,10,1
9293,2,3,37,1,1941,12,12,1
9294,1,3,37,1,1942,1,9,1
9295,2,3,37,1,1942,2,13,1
9296,2,3,37,1,1942,8,7,2
9297,1,3,37,1,1942,8,21,1
9298,1,3,37,1,1942,10,30,1
9299,2,3,37,1,1942,10,30,2
9301,2,3,37,2,1943,1,1,10
9302,2,3,37,1,1943,1,1,10
9303,2,3,37,1,1943,1,29,2
9304,1,3,37,1,1943,2,19,1
9306,2,3,37,1,1943,5,21,1
9307,1,3,37,1,1943,6,4,10
9308,3,3,37,1,1943,6,4,2
9309,3,3,37,1,1943,6,4,2
9310,2,3,37,1,1943,6,18,1
9311,2,3,37,1,1943,10,8,1
9313,2,3,37,1,1943,11,26,1
9314,1,3,37,1,1943,12,10,1
9315,1,3,37,1,1944,1,28,1
9316,1,3,37,1,1944,2,18,2
9317,2,3,37,1,1944,2,25,1
9318,2,3,37,1,1944,11,3,1
9319,2,3,37,1,1944,11,17,2
9320,2,3,37,1,1944,11,24,2
9322,2,3,37,2,1944,12,29,10
9323,2,3,37,1,1944,12,29,10
9324,2,3,37,1,1944,12,29,2
9325,1,3,37,1,1945,3,9,10
9326,1,3,37,1,1945,3,9,10
9327,1,3,37,1,1945,3,9,10
9328,1,3,37,1,1945,5,25,1
9329,2,3,37,1,1945,6,6,2
9331,2,3,37,1,1945,6,22,1
9332,2,3,37,1,1945,10,26,2
9333,2,3,37,1,1945,11,2,11
9334,2,3,37,1,1946,2,15,1
9335,2,3,37,1,1946,4,26,11
9336,2,3,37,1,1946,5,4,1
9337,2,3,37,1,1946,5,24,2
9339,2,3,37,1,1946,6,28,1
9340,1,3,37,1,1946,6,28,1
9341,1,3,37,1,1946,11,1,1
9342,2,3,37,1,1946,11,22,27
9343,2,3,37,1,1946,11,22,27
9344,2,3,37,1,1946,12,13,10
9345,2,3,37,1,1946,12,13,10
9346,2,3,37,1,1947,3,14,2
9347,2,3,37,1,1947,3,28,10
9348,2,3,37,1,1947,4,4,10
9349,2,3,37,1,1947,4,11,1
9350,2,3,37,1,1947,5,23,1
9351,2,3,37,1,1947,6,6,1
9353,2,3,37,1,1947,6,27,1
9354,2,3,37,1,1947,6,27,2
9355,2,3,37,1,1947,6,27,1
9356,2,3,37,1,1947,10,3,20
9357,1,3,37,1,1947,10,3,10
9358,1,3,37,1,1947,10,3,10
9359,2,3,37,1,1947,10,3,10
9360,2,3,37,1,1947,10,3,10
9361,2,3,37,1,1947,10,10,2
9362,2,3,37,1,1947,10,31,1
9363,2,3,37,1,1947,10,31,1
9364,2,3,37,1,1947,10,31,1
9365,2,3,37,1,1947,10,31,1
9366,1,3,37,1,1947,11,14,2
9367,2,3,37,1,1947,11,14,2
9368,1,3,37,1,1947,11,14,2
9369,2,3,37,1,1948,1,2,1
9370,2,3,37,1,1948,1,16,1
9371,2,3,37,1,1948,4,22,20
9372,2,3,37,1,1948,4,23,26
9374,2,3,37,1,1948,6,4,10
9375,2,3,37,1,1948,6,4,10
9377,1,3,37,1,1949,1,28,1
9378,1,3,37,1,1949,3,18,1
9379,1,3,37,1,1949,3,25,1
9381,2,3,37,1,1949,12,9,23
9382,2,3,37,1,1949,12,9,10
9383,2,3,37,1,1949,12,9,20
9384,2,3,37,1,1949,12,16,1
9385,3,3,37,1,1949,12,30,10
9386,3,3,37,1,1949,12,30,10
9387,2,3,37,1,1950,1,6,1
9388,1,3,37,1,1950,5,19,1
9389,1,3,37,1,1950,7,21,2
9390,1,3,37,1,1950,11,10,1
9391,1,3,37,1,1950,11,24,2
9392,1,3,37,1,1951,3,23,1
9395,2,3,37,1,1952,6,6,19
9396,2,3,37,1,1953,5,1,1
9397,2,3,37,1,1953,5,29,2
9398,2,3,37,1,1953,5,29,2
9399,2,3,37,1,1953,11,6,1
9400,2,3,37,1,1953,11,6,1
9401,2,3,37,1,1955,7,15,11
9402,2,3,37,1,1956,7,13,10
9403,2,3,37,1,1957,11,22,20
9404,2,3,37,1,1958,2,28,10
9405,2,3,37,1,1958,12,5,2
9406,2,3,37,1,1961,10,27,19
9411,2,1,38,1,1889,3,24,1
9412,1,1,38,1,1894,1,19,10
9414,1,1,38,1,1900,9,14,1
9415,1,1,38,1,1903,2,20,1
9416,1,1,38,1,1903,3,6,10
9417,1,1,38,1,1905,10,17,1
9418,1,1,39,1,1792,11,15,1
9419,1,1,39,1,1804,8,3,1
9420,1,1,39,1,1808,12,10,1
9422,3,1,39,1,1812,6,24,10
9423,1,1,39,1,1816,11,30,10
9424,1,1,39,1,1817,9,9,1
9425,3,1,39,1,1819,7,1,10
9426,3,1,39,1,1819,7,1,10
9427,1,1,39,1,1823,5,15,1
9428,1,1,39,1,1825,3,18,1
9429,1,1,39,1,1825,12,30,10
9430,3,4,39,1,1830,10,8,1
9431,1,1,39,1,1830,11,5,1
9432,1,1,39,1,1833,11,1,1
9434,1,1,39,1,1836,10,14,1
9435,1,1,39,1,1837,1,6,10
9436,1,1,39,1,1837,6,30,10
9437,1,1,39,1,1837,6,30,10
9438,1,1,39,1,1838,2,9,1
9440,1,1,39,1,1840,9,30,1
9441,1,1,39,1,1843,1,12,1
9442,1,1,39,1,1844,1,12,1
9444,2,1,39,2,1844,2,9,1
9445,1,1,39,1,1844,7,12,1
9448,1,1,39,1,1849,1,29,24
9449,1,1,39,1,1850,1,25,1
9450,1,1,39,1,1852,1,30,11
9451,1,1,39,1,1852,11,26,1
9452,1,1,39,1,1854,9,8,1
9453,2,1,39,1,1855,2,23,1
9454,1,1,39,1,1855,6,1,10
9456,1,1,39,1,1857,6,12,1
9457,1,1,39,1,1858,12,17,1
9458,1,1,39,1,1859,6,24,1
9459,1,1,39,1,1861,1,25,1
9460,1,1,39,1,1864,2,26,10
9461,1,1,39,1,1865,3,24,1
9462,1,1,39,1,1865,8,11,10
9464,1,1,39,1,1866,4,27,10
9465,1,1,39,1,1866,8,10,10
9466,1,1,39,1,1866,8,24,10
9468,1,1,39,1,1867,2,15,10
9469,1,1,39,1,1867,4,30,10
9470,1,1,39,1,1867,4,30,10
9471,1,1,39,1,1867,4,30,10
9473,1,1,39,1,1869,7,29,1
9474,1,1,39,1,1870,3,24,1
9475,1,1,39,1,1870,4,29,1
9476,2,1,39,1,1871,4,25,1
9477,1,1,39,1,1871,11,21,1
9478,1,1,39,1,1872,4,7,1
9480,1,1,39,1,1876,6,22,1
9482,1,1,39,1,1876,9,29,10
9483,1,1,39,1,1877,3,6,11
9484,1,1,39,1,1877,6,15,10
9485,1,1,39,1,1877,12,7,1
9486,2,1,39,1,1878,5,31,10
9487,1,1,39,1,1878,6,21,23
9488,1,1,39,1,1879,2,13,1
9489,1,1,39,1,1880,5,28,1
9490,1,1,39,1,1880,6,25,10
9491,1,1,39,1,1880,6,25,10
9492,1,1,39,1,1880,6,25,1
9493,2,1,39,1,1880,7,9,1
9494,1,1,39,1,1880,8,25,1
9496,1,1,39,1,1880,12,3,1
9499,1,1,39,1,1883,10,12,1
9500,1,1,39,1,1883,10,12,1
9501,1,1,39,1,1884,2,29,1
9503,1,1,39,1,1884,5,2,1
9504,1,1,39,1,1884,5,16,1
9505,1,1,39,1,1884,5,16,1
9506,1,1,39,1,1884,5,23,1
9507,1,1,39,1,1884,5,29,10
9509,1,1,39,1,1884,12,16,1
9510,1,1,39,1,1885,6,19,1
9512,1,1,39,1,1885,7,31,1
9513,1,1,39,1,1885,9,30,1
9514,1,1,39,1,1885,10,17,1
9515,1,1,39,1,1886,5,14,10
9516,1,1,39,1,1887,9,2,10
9518,1,1,39,1,1888,7,13,1
9519,1,1,39,1,1888,8,3,1
9520,1,1,39,1,1890,8,29,11
9522,1,1,39,1,1890,12,2,1
9523,1,1,39,1,1890,12,19,1
9524,1,1,39,1,1890,12,19,1
9525,1,1,39,1,1891,8,21,10
9526,1,1,39,1,1891,12,18,1
9527,1,1,39,1,1892,6,24,1
9529,1,1,39,1,1892,9,9,1
9530,1,1,39,1,1893,8,4,10
9531,2,1,39,1,1894,6,22,1
9532,1,1,39,1,1895,4,12,11
9533,1,1,39,1,1895,4,26,1
9534,1,1,39,1,1895,5,29,1
9535,1,1,39,1,1895,6,26,6
9536,1,1,39,1,1895,6,28,1
9538,1,1,39,1,1895,9,17,1
9539,1,1,39,1,1895,9,27,1
9540,1,1,39,1,1896,4,29,1
9541,1,2,39,1,1897,4,21,11
9544,1,2,39,1,1897,11,19,1
9545,2,2,39,1,1898,5,14,1
9546,2,2,39,1,1898,11,4,1
9547,1,2,39,1,1899,8,17,1
9548,2,2,39,1,1900,11,9,11
9549,1,2,39,1,1901,3,1,10
9550,1,2,39,1,1901,6,28,1
9552,1,2,39,1,1904,6,3,10
9553,1,2,39,1,1904,6,17,1
9554,2,2,39,1,1904,6,18,1
9555,1,2,39,1,1904,7,14,10
9556,1,2,39,1,1904,7,14,10
9557,1,2,39,1,1904,7,22,10
9558,1,2,39,1,1904,9,19,1
9559,1,2,39,1,1904,10,7,1
9560,1,2,39,1,1904,10,28,10
9561,1,2,39,1,1904,11,25,10
9562,2,2,39,1,1904,12,9,1
9563,2,2,39,1,1905,3,24,10
9564,2,2,39,1,1906,9,21,1
9565,1,2,39,1,1907,2,15,1
9566,1,2,39,1,1907,4,19,1
9567,1,2,39,1,1907,6,28,1
9570,1,2,39,1,1907,11,1,1
9571,1,2,39,1,1907,12,20,10
9572,1,2,39,1,1909,10,29,1
9573,1,2,39,1,1910,1,19,1
9574,2,2,39,1,1910,2,5,10
9576,2,2,39,1,1910,9,2,1
9577,1,2,39,1,1911,7,28,1
9578,1,2,39,1,1911,10,27,10
9579,2,2,39,1,1911,11,3,10
9581,1,2,39,1,1912,11,15,10
9582,1,2,39,1,1912,11,22,10
9583,1,2,39,1,1913,12,12,1
9584,1,2,39,1,1914,12,4,1
9585,2,2,39,1,1914,12,4,1
9586,2,2,39,1,1917,2,6,1
9587,1,2,39,1,1917,6,22,1
9588,1,2,39,1,1917,12,12,1
9589,1,2,39,1,1918,2,1,1
9590,2,2,39,1,1918,7,26,10
9592,1,2,39,1,1918,10,4,1
9593,2,2,39,1,1918,10,18,1
9594,1,2,39,1,1919,2,21,1
9595,1,2,39,1,1919,2,21,1
9596,1,2,39,1,1919,7,24,1
9598,1,2,39,1,1919,10,17,1
9599,1,2,39,1,1920,3,9,10
9600,1,2,39,1,1920,3,9,10
9601,1,2,39,1,1920,3,31,1
9603,1,2,39,1,1921,1,7,1
9605,1,2,39,1,1921,5,28,1
9606,1,2,39,1,1921,6,2,1
9607,2,2,39,1,1921,7,1,10
9608,1,2,39,1,1921,8,29,10
9610,1,2,39,1,1921,9,20,1
9612,2,2,39,1,1922,2,24,1
9614,1,2,39,1,1922,3,1,10
9615,2,2,39,1,1922,3,3,11
9616,1,2,39,1,1922,3,3,10
9617,1,2,39,1,1922,3,25,10
9618,2,2,39,1,1922,5,5,10
9619,2,2,39,1,1922,5,5,1
9620,1,2,39,1,1922,5,9,10
9621,1,2,39,1,1922,6,14,10
9622,1,2,39,1,1922,6,20,10
9623,1,2,39,1,1922,6,23,11
9624,2,2,39,1,1923,1,26,1
9625,1,2,39,1,1923,2,16,1
9626,1,2,39,1,1923,3,2,10
9628,1,2,39,1,1923,4,13,1
9629,1,2,39,1,1923,4,27,1
9630,2,2,39,1,1923,7,13,1
9631,2,2,39,1,1923,9,6,1
9632,1,2,39,1,1923,11,2,1
9633,1,2,39,1,1923,12,8,1
9634,1,2,39,1,1924,1,4,10
9636,1,2,39,1,1924,2,8,1
9637,2,2,39,1,1924,3,28,1
9638,2,2,39,1,1924,4,15,1
9640,1,2,39,1,1924,4,29,1
9641,1,2,39,1,1924,6,24,1
9642,2,2,39,1,1924,12,5,11
9643,1,2,39,1,1924,12,12,1
9644,1,2,39,1,1925,1,9,1
9645,2,2,39,1,1925,2,9,1
9648,1,2,39,1,1925,4,24,1
9649,1,2,39,1,1925,5,1,10
9650,1,2,39,1,1925,5,16,1
