,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
7464,Latino,Hanging,New Mexico,Male,1906,5,25,1
7465,Black,Hanging,New Mexico,Male,1906,5,25,1
7466,Latino,Hanging,New Mexico,Male,1907,1,11,1
7467,Latino,Hanging,New Mexico,Male,1913,4,25,1
7469,Latino,Hanging,New Mexico,Male,1913,5,16,11
7470,Latino,Hanging,New Mexico,Male,1916,6,9,1
7471,Latino,Hanging,New Mexico,Male,1916,6,9,1
7472,Latino,Hanging,New Mexico,Male,1916,6,30,1
7473,Latino,Hanging,New Mexico,Male,1916,6,30,1
7474,Latino,Hanging,New Mexico,Male,1916,6,30,1
7475,Latino,Hanging,New Mexico,Male,1916,6,30,1
7476,White,Hanging,New Mexico,Male,1916,11,10,1
7477,Latino,Hanging,New Mexico,Male,1918,4,11,1
7478,Latino,Hanging,New Mexico,Male,1922,1,20,1
7479,Latino,Hanging,New Mexico,Male,1922,1,20,1
7480,Latino,Hanging,New Mexico,Male,1922,7,28,10
7481,Latino,Hanging,New Mexico,Male,1922,7,28,10
7482,Latino,Hanging,New Mexico,Male,1922,7,28,10
7483,White,Hanging,New Mexico,Male,1922,10,20,10
7484,Latino,Hanging,New Mexico,Male,1923,4,6,10
7486,Latino,Electrocution,New Mexico,Male,1933,7,21,1
7487,Latino,Electrocution,New Mexico,Male,1946,5,10,1
7488,Black,Electrocution,New Mexico,Male,1947,6,13,11
7490,White,Electrocution,New Mexico,Male,1954,10,29,10
7492,White,Gas,New Mexico,Male,1960,1,8,10
7495,Native American,Hanging,New York,Male,1673,2,15,1
7496,Native American,Hanging,New York,Male,1673,2,15,1
7498,White,Hanging,New York,Male,1691,5,26,7
7499,White,Hanging,New York,Male,1691,5,26,7
7501,Black,Burned,New York,Female,1708,2,2,1
7502,Native American,Hanging,New York,Male,1708,2,2,1
7513,White,Hung in Chains,New York,Male,1712,4,11,8
7514,White,Burned,New York,Male,1712,4,11,8
7515,White,Break on Wheel,New York,Male,1712,4,11,8
7517,White,Burned,New York,Male,1712,4,15,8
7518,White,Hanging,New York,Male,1712,4,15,8
7519,White,Hanging,New York,Male,1712,4,15,8
7520,White,Hanging,New York,Male,1712,4,15,8
7521,White,Burned,New York,Male,1712,4,15,8
7522,White,Hanging,New York,Male,1712,4,15,8
7523,White,Hanging,New York,Male,1712,4,18,8
7524,White,Hanging,New York,Male,1712,4,18,8
7528,White,Hanging,New York,Male,1727,7,12,43
7530,Black,Hanging,New York,Male,1734,1,27,22
7532,Black,Burned,New York,Male,1741,6,9,8
7533,Black,Hanging,New York,Male,1741,5,11,8
7534,Black,Hanging,New York,Male,1741,5,11,8
7535,Black,Burned,New York,Male,1741,5,30,8
7536,Black,Burned,New York,Male,1741,5,30,8
7537,Black,Burned,New York,Male,1741,6,9,8
7538,Black,Burned,New York,Male,1741,6,9,8
7539,White,Hanging,New York,Female,1741,6,12,8
7540,White,Hanging,New York,Male,1741,6,12,8
7541,White,Hanging,New York,Female,1741,6,12,8
7542,Black,Burned,New York,Male,1741,6,12,8
7543,Black,Burned,New York,Male,1741,6,12,8
7544,Black,Burned,New York,Male,1741,6,12,8
7545,Black,Burned,New York,Male,1741,6,16,8
7546,Black,Hanging,New York,Male,1741,6,16,8
7547,Black,Hanging,New York,Male,1741,6,16,8
7548,Black,Burned,New York,Male,1741,6,16,8
7549,Black,Hanging,New York,Male,1741,6,16,8
7550,Black,Hanging,New York,Male,1741,7,3,8
7551,Black,Hanging,New York,Male,1741,7,3,8
7552,Black,Hanging,New York,Male,1741,7,3,8
7553,Black,Hanging,New York,Male,1741,7,3,8
7554,Black,Hung in Chains,New York,Male,1741,7,3,8
7555,Black,Burned,New York,Male,1741,7,4,8
7556,Black,Hanging,New York,Male,1741,7,18,8
7557,Black,Hanging,New York,Male,1741,7,18,8
7558,Black,Hanging,New York,Male,1741,7,18,8
7559,Black,Burned,New York,Male,1741,7,18,8
7560,Black,Hanging,New York,Male,1741,7,18,8
7561,Black,Hanging,New York,Male,1741,7,18,8
7562,Black,Hanging,New York,Male,1741,7,18,8
7563,Black,Hanging,New York,Male,1741,8,15,8
7564,White,Hanging,New York,Male,1741,8,29,8
7565,Black,Hanging,New York,Male,1742,3,13,8
7569,Black,Hanging,New York,Male,1751,11,1,4
7570,White,Hanging,New York,Male,1756,5,10,39
7571,White,Hanging,New York,Male,1758,7,14,36
7575,White,Hanging,New York,Male,1769,5,23,12
7576,White,Hanging,New York,Male,1769,9,6,39
7577,White,Hanging,New York,Male,1770,7,20,5
7584,White,Hanging,New York,Male,1773,9,10,1
7594,White,Hanging,New York,Male,1779,1,22,1
7595,White,Hanging,New York,Male,1779,1,22,4
7598,White,Hanging,New York,Male,1782,4,1,7
7621,White,Hanging,New York,Male,1788,5,30,5
7622,White,Hanging,New York,Male,1788,5,30,5
7636,White,Hanging,New York,Male,1789,7,11,4
7639,White,Hanging,New York,Male,1789,12,18,15
7640,White,Hanging,New York,Male,1789,12,18,15
7644,Black,Hanging,New York,Male,1791,8,26,2
7645,White,Hanging,New York,Male,1791,8,26,1
7652,White,Hanging,New York,Male,1793,10,2,1
7656,Black,Hanging,New York,Female,1794,3,14,16
7657,Black,Hanging,New York,Female,1794,3,14,16
7658,Black,Hanging,New York,Male,1794,4,11,16
7663,White,Hanging,New York,Male,1795,12,18,41
7669,Native American,Hanging,New York,Male,1801,8,28,1
7671,Black,Hanging,New York,Male,1803,4,22,11
7674,Latino,Hanging,New York,Male,1806,3,28,1
7675,White,Hanging,New York,Male,1806,7,11,1
7676,White,Hanging,New York,Male,1806,12,5,1
7679,White,Hanging,New York,Male,1807,9,11,1
7684,White,Hanging,New York,Male,1813,6,4,1
7685,White,Hanging,New York,Male,1813,8,6,1
7688,White,Firing Squad,New York,Male,1814,6,4,14
7689,White,Firing Squad,New York,Male,1814,6,4,14
7690,White,Firing Squad,New York,Male,1814,6,4,14
7691,White,Hanging,New York,Male,1814,7,29,1
7692,Native American,Hanging,New York,Female,1814,9,30,1
7696,White,Hanging,New York,Male,1815,10,6,1
7697,Black,Hanging,New York,Male,1816,1,20,16
7698,White,Hanging,New York,Male,1816,7,12,1
7699,Native American,Hanging,New York,Male,1817,7,25,1
7700,White,Hanging,New York,Female,1817,10,17,1
7701,White,Hanging,New York,Male,1818,5,29,1
7702,White,Hanging,New York,Male,1818,11,6,1
7704,White,Hanging,New York,Male,1819,4,16,1
7705,White,Hanging,New York,Male,1819,4,16,1
7706,White,Hanging,New York,Male,1819,8,6,1
7707,White,Hanging,New York,Male,1819,10,22,1
7708,White,Hanging,New York,Male,1819,12,3,1
7709,White,Hanging,New York,Male,1820,7,21,1
7710,Native American,Hanging,New York,Male,1823,9,12,1
7711,White,Hanging,New York,Male,1824,3,19,1
7714,White,Hanging,New York,Male,1825,2,25,1
7715,White,Hanging,New York,Female,1825,3,18,1
7716,White,Hanging,New York,Male,1825,4,29,1
7717,White,Hanging,New York,Male,1825,7,17,10
7718,White,Hanging,New York,Male,1825,7,17,10
7719,White,Hanging,New York,Male,1825,7,17,10
7720,White,Hanging,New York,Male,1825,8,26,1
7721,White,Hanging,New York,Male,1825,11,19,10
7722,White,Hanging,New York,Male,1825,11,22,1
7723,Black,Hanging,New York,Male,1826,12,26,1
7724,White,Hanging,New York,Male,1827,8,24,1
7725,White,Hanging,New York,Male,1827,12,28,1
7726,White,Hanging,New York,Male,1828,8,22,1
7727,Black,Hanging,New York,Female,1829,5,7,1
7729,White,Hanging,New York,Male,1829,5,28,1
7730,White,Hanging,New York,Male,1829,12,18,1
7731,White,Hanging,New York,Male,1830,11,12,1
7732,Black,Hanging,New York,Male,1831,4,22,1
7733,White,Hanging,New York,Male,1831,4,22,1
7735,White,Hanging,New York,Male,1832,1,7,1
7736,White,Hanging,New York,Male,1832,2,3,1
7737,White,Hanging,New York,Male,1833,3,19,1
7739,White,Hanging,New York,Male,1834,3,23,1
7741,White,Hanging,New York,Male,1835,5,15,1
7744,White,Hanging,New York,Male,1838,7,26,10
7745,White,Hanging,New York,Male,1838,12,6,1
7746,Black,Hanging,New York,Male,1839,1,12,1
7747,White,Hanging,New York,Male,1839,8,1,1
7748,White,Hanging,New York,Male,1839,10,3,10
7749,White,Hanging,New York,Male,1840,1,3,1
7750,Black,Hanging,New York,Male,1840,11,19,1
7752,White,Hanging,New York,Male,1840,12,29,1
7755,White,Hanging,New York,Male,1842,11,30,1
7757,White,Hanging,New York,Male,1843,4,26,1
7758,White,Hanging,New York,Male,1844,7,26,1
7761,White,Hanging,New York,Male,1845,9,10,1
7762,White,Hanging,New York,Female,1846,1,24,1
7763,White,Hanging,New York,Male,1846,7,14,10
7764,White,Hanging,New York,Male,1846,8,17,1
7765,White,Hanging,New York,Male,1846,11,19,10
7766,Black,Hanging,New York,Male,1846,11,20,1
7768,White,Hanging,New York,Female,1847,11,9,1
7769,White,Hanging,New York,Male,1847,11,16,1
7772,White,Hanging,New York,Male,1849,3,15,10
7773,White,Hanging,New York,Male,1849,3,15,10
7775,White,Hanging,New York,Male,1851,1,31,1
7776,White,Hanging,New York,Male,1851,7,18,1
7777,White,Hanging,New York,Male,1851,7,25,1
7778,White,Hanging,New York,Male,1851,7,25,1
7779,White,Hanging,New York,Male,1851,9,19,1
7780,White,Hanging,New York,Male,1851,11,21,16
7781,White,Hanging,New York,Male,1851,12,19,1
7782,White,Hanging,New York,Male,1852,1,30,1
7783,White,Hanging,New York,Male,1852,1,30,10
7784,White,Hanging,New York,Male,1852,2,27,1
7785,White,Hanging,New York,Male,1852,4,16,1
7786,Latino,Hanging,New York,Male,1852,5,30,1
7787,White,Hanging,New York,Female,1852,7,30,1
7788,Black,Hanging,New York,Male,1852,7,30,11
7789,Black,Hanging,New York,Male,1852,10,29,11
7790,White,Hanging,New York,Male,1853,1,28,10
7791,White,Hanging,New York,Male,1853,1,28,10
7792,White,Hanging,New York,Male,1853,2,11,1
7793,White,Hanging,New York,Male,1853,5,14,10
7794,White,Hanging,New York,Male,1853,9,2,1
7796,White,Hanging,New York,Male,1853,11,28,1
7797,White,Hanging,New York,Male,1854,1,20,10
7798,White,Hanging,New York,Male,1854,1,27,1
7799,White,Hanging,New York,Male,1854,2,24,1
7800,White,Hanging,New York,Male,1854,5,5,1
7801,White,Hanging,New York,Male,1854,9,22,10
7802,White,Hanging,New York,Male,1854,12,1,1
7803,White,Hanging,New York,Male,1854,12,14,1
7804,White,Hanging,New York,Male,1855,11,2,1
7806,Black,Hanging,New York,Male,1857,7,17,1
7807,White,Hanging,New York,Male,1858,5,21,1
7808,White,Hanging,New York,Male,1858,7,9,1
7809,White,Hanging,New York,Male,1858,7,30,1
7810,White,Hanging,New York,Male,1858,10,22,1
7812,White,Hanging,New York,Male,1858,12,1,1
7813,White,Hanging,New York,Male,1858,12,3,1
7814,White,Hanging,New York,Male,1859,6,3,1
7816,White,Hanging,New York,Male,1860,3,23,11
7817,White,Hanging,New York,Male,1860,3,30,1
7818,White,Hanging,New York,Male,1860,7,13,1
7820,White,Hanging,New York,Male,1862,2,21,12
7822,White,Hanging,New York,Male,1865,11,24,1
7824,White,Hanging,New York,Male,1866,1,5,1
7825,White,Hanging,New York,Male,1866,5,4,1
7826,White,Hanging,New York,Male,1866,8,17,1
7827,Latino,Hanging,New York,Male,1866,10,12,10
7828,Latino,Hanging,New York,Male,1866,10,12,10
7829,White,Hanging,New York,Male,1866,10,19,1
7830,White,Hanging,New York,Male,1867,3,1,1
7831,White,Hanging,New York,Male,1867,3,1,10
7832,White,Hanging,New York,Male,1867,3,22,1
7833,White,Hanging,New York,Male,1867,8,9,1
7835,White,Hanging,New York,Male,1868,5,30,26
7836,White,Hanging,New York,Male,1869,1,8,11
7838,White,Hanging,New York,Male,1870,4,8,1
7839,White,Hanging,New York,Male,1870,8,5,1
7841,White,Hanging,New York,Male,1871,5,26,1
7842,White,Hanging,New York,Male,1871,6,17,1
7843,White,Hanging,New York,Male,1871,8,11,1
7844,White,Hanging,New York,Male,1872,2,16,1
7845,White,Hanging,New York,Male,1872,5,3,23
7846,White,Hanging,New York,Male,1872,8,2,1
7847,White,Hanging,New York,Male,1872,9,6,1
7849,White,Hanging,New York,Male,1873,2,14,1
7851,White,Hanging,New York,Male,1873,4,18,1
7852,White,Hanging,New York,Male,1873,5,16,10
7853,White,Hanging,New York,Male,1874,4,10,10
7854,White,Hanging,New York,Male,1874,5,1,10
7857,White,Hanging,New York,Male,1875,12,10,1
7858,Black,Hanging,New York,Male,1875,12,17,10
7860,Black,Hanging,New York,Male,1875,12,17,10
7861,White,Hanging,New York,Male,1876,2,11,1
7863,White,Hanging,New York,Male,1876,8,11,1
7864,White,Hanging,New York,Male,1876,9,8,1
7866,White,Hanging,New York,Male,1877,7,20,1
7868,White,Hanging,New York,Male,1877,12,21,1
7869,White,Hanging,New York,Male,1878,2,1,23
7870,Black,Hanging,New York,Male,1878,4,19,10
7871,White,Hanging,New York,Male,1878,7,26,10
7872,White,Hanging,New York,Male,1878,11,14,11
7873,White,Hanging,New York,Male,1879,6,6,1
7874,White,Hanging,New York,Male,1879,8,20,19
7875,Black,Hanging,New York,Male,1880,1,21,10
7876,White,Hanging,New York,Male,1880,3,19,1
7877,White,Hanging,New York,Male,1880,5,14,1
7878,Black,Hanging,New York,Male,1880,7,16,23
7879,White,Hanging,New York,Male,1880,8,6,1
7880,White,Hanging,New York,Male,1881,1,14,1
7881,White,Hanging,New York,Male,1881,8,5,1
7882,White,Hanging,New York,Male,1881,8,19,1
7883,White,Hanging,New York,Male,1881,10,14,1
7884,White,Hanging,New York,Male,1881,11,4,1
7885,White,Hanging,New York,Male,1882,1,6,1
7886,White,Hanging,New York,Male,1882,3,24,1
7887,White,Hanging,New York,Male,1882,4,21,1
7888,Black,Hanging,New York,Male,1882,5,19,1
7889,White,Hanging,New York,Male,1882,7,21,1
7890,White,Hanging,New York,Male,1883,3,9,10
7891,White,Hanging,New York,Male,1883,3,9,1
7892,White,Hanging,New York,Male,1883,4,27,1
7893,White,Hanging,New York,Male,1883,5,11,1
7894,White,Hanging,New York,Male,1883,8,10,1
7895,White,Hanging,New York,Male,1883,10,19,1
7896,White,Hanging,New York,Male,1884,4,18,10
7898,Black,Hanging,New York,Male,1884,8,1,1
7900,Black,Hanging,New York,Male,1885,5,15,23
7901,White,Hanging,New York,Male,1885,7,2,11
7902,White,Hanging,New York,Male,1885,8,13,1
7903,White,Hanging,New York,Male,1885,8,21,10
7904,White,Hanging,New York,Male,1886,2,12,1
7905,White,Hanging,New York,Male,1886,5,20,10
7906,White,Hanging,New York,Male,1886,5,21,1
7907,Black,Hanging,New York,Male,1886,7,9,1
7908,White,Hanging,New York,Female,1887,2,28,1
7910,White,Hanging,New York,Male,1888,1,23,1
7911,White,Hanging,New York,Male,1888,2,9,1
7912,White,Hanging,New York,Male,1888,3,1,1
7913,White,Hanging,New York,Male,1888,4,13,1
7914,White,Hanging,New York,Male,1888,6,27,1
7915,White,Hanging,New York,Male,1888,7,10,1
7916,White,Hanging,New York,Male,1888,7,20,10
7917,White,Hanging,New York,Male,1888,8,21,1
7919,White,Hanging,New York,Male,1888,12,11,1
7920,White,Hanging,New York,Male,1889,3,14,1
7922,White,Hanging,New York,Male,1889,8,23,1
7923,White,Hanging,New York,Male,1889,8,23,1
7924,Black,Hanging,New York,Male,1889,8,23,1
7926,White,Hanging,New York,Male,1889,12,5,1
7927,White,Hanging,New York,Male,1889,12,6,23
7928,White,Electrocution,New York,Male,1890,8,6,1
7929,White,Electrocution,New York,Male,1891,7,7,1
7930,White,Electrocution,New York,Male,1891,7,7,1
7931,Black,Electrocution,New York,Male,1891,7,7,1
7932,Asian,Electrocution,New York,Male,1891,7,7,1
7933,White,Electrocution,New York,Male,1891,12,7,1
7934,White,Electrocution,New York,Male,1892,2,8,23
7935,White,Electrocution,New York,Male,1892,3,28,1
7936,White,Electrocution,New York,Male,1892,5,18,1
7938,White,Electrocution,New York,Male,1892,12,19,10
7939,White,Electrocution,New York,Male,1893,1,16,1
7941,White,Electrocution,New York,Male,1893,5,8,1
7942,White,Electrocution,New York,Male,1893,6,6,1
7943,White,Electrocution,New York,Male,1893,6,12,1
7944,White,Electrocution,New York,Male,1893,6,26,1
7948,White,Electrocution,New York,Male,1893,12,4,1
7949,Black,Electrocution,New York,Male,1894,2,26,1
7950,White,Electrocution,New York,Male,1894,5,14,1
7951,Black,Electrocution,New York,Male,1895,1,28,10
7952,White,Electrocution,New York,Male,1895,4,4,1
7954,White,Electrocution,New York,Male,1895,8,5,1
7957,White,Electrocution,New York,Male,1896,2,11,1
7958,White,Electrocution,New York,Male,1896,4,4,1
7959,White,Electrocution,New York,Male,1896,4,23,1
7960,White,Electrocution,New York,Male,1896,4,23,1
7961,White,Electrocution,New York,Male,1896,4,14,10
7962,White,Electrocution,New York,Male,1897,1,20,1
7963,Black,Electrocution,New York,Male,1897,3,12,10
7964,Black,Electrocution,New York,Male,1897,6,14,1
7965,White,Electrocution,New York,Male,1897,6,22,1
7966,White,Electrocution,New York,Male,1897,6,29,1
7967,Black,Electrocution,New York,Male,1897,7,6,1
7969,White,Electrocution,New York,Male,1897,12,7,1
7970,Black,Electrocution,New York,Male,1898,1,10,1
7971,White,Electrocution,New York,Male,1898,8,1,1
7972,Black,Electrocution,New York,Male,1899,1,9,1
7973,White,Electrocution,New York,Female,1899,3,20,1
7974,White,Electrocution,New York,Male,1899,5,29,1
7975,Black,Electrocution,New York,Male,1899,7,31,1
7976,White,Electrocution,New York,Male,1899,7,31,1
7977,White,Electrocution,New York,Male,1899,8,2,1
7979,White,Electrocution,New York,Male,1900,2,26,1
7980,White,Electrocution,New York,Male,1900,5,21,1
7981,White,Electrocution,New York,Male,1900,7,23,1
7982,White,Electrocution,New York,Male,1901,1,14,10
7983,White,Electrocution,New York,Male,1901,2,6,1
7984,White,Electrocution,New York,Male,1901,7,16,1
7985,Black,Electrocution,New York,Male,1901,8,5,1
7986,White,Electrocution,New York,Male,1901,8,29,1
7987,White,Electrocution,New York,Male,1901,10,29,1
7988,White,Electrocution,New York,Male,1901,11,20,1
7990,White,Electrocution,New York,Male,1902,8,4,1
7991,White,Electrocution,New York,Male,1902,11,18,10
7992,White,Electrocution,New York,Male,1903,3,24,23
7993,White,Electrocution,New York,Male,1903,5,25,1
7994,Black,Electrocution,New York,Male,1903,6,8,1
7995,White,Electrocution,New York,Male,1903,7,7,23
7996,White,Electrocution,New York,Male,1903,8,3,1
7997,White,Electrocution,New York,Male,1903,9,8,1
7998,White,Electrocution,New York,Male,1903,9,14,1
7999,White,Electrocution,New York,Male,1903,10,1,1
8000,White,Electrocution,New York,Male,1903,10,1,1
8001,White,Electrocution,New York,Male,1903,10,1,1
8002,White,Electrocution,New York,Male,1903,11,23,1
8003,White,Electrocution,New York,Male,1903,12,14,1
8004,Black,Electrocution,New York,Male,1903,12,29,10
8005,White,Electrocution,New York,Male,1904,3,14,10
8007,White,Electrocution,New York,Male,1904,6,13,1
8008,White,Electrocution,New York,Male,1904,6,13,1
8009,White,Electrocution,New York,Male,1904,6,27,1
8010,White,Electrocution,New York,Male,1904,8,30,10
8011,White,Electrocution,New York,Male,1904,9,5,10
8012,White,Electrocution,New York,Male,1904,12,13,1
8013,Black,Electrocution,New York,Male,1905,1,9,1
8014,White,Electrocution,New York,Male,1905,2,20,1
8015,White,Electrocution,New York,Male,1905,2,20,1
8016,White,Electrocution,New York,Male,1905,4,10,1
8017,White,Electrocution,New York,Male,1905,7,17,1
8018,Black,Electrocution,New York,Male,1905,7,17,10
8019,White,Electrocution,New York,Male,1905,9,12,11
8020,White,Electrocution,New York,Male,1907,2,25,10
8021,White,Electrocution,New York,Male,1907,3,4,10
8022,White,Electrocution,New York,Male,1907,4,16,1
8023,White,Electrocution,New York,Male,1907,5,21,10
8025,Black,Electrocution,New York,Male,1907,7,29,1
8026,White,Electrocution,New York,Male,1907,7,31,10
8027,White,Electrocution,New York,Male,1907,11,18,1
8028,White,Electrocution,New York,Male,1908,3,9,10
8029,White,Electrocution,New York,Male,1908,3,30,1
8030,White,Electrocution,New York,Male,1908,7,20,10
8031,White,Electrocution,New York,Male,1908,7,20,1
8032,White,Electrocution,New York,Male,1908,11,16,1
8033,White,Electrocution,New York,Male,1908,11,28,1
8034,White,Electrocution,New York,Male,1909,2,1,1
8035,White,Electrocution,New York,Male,1909,2,16,10
8037,White,Electrocution,New York,Male,1909,3,16,10
8038,White,Electrocution,New York,Female,1909,3,29,10
8039,White,Electrocution,New York,Male,1909,4,12,1
8040,White,Electrocution,New York,Male,1909,4,26,1
8042,White,Electrocution,New York,Male,1909,7,6,1
8043,White,Electrocution,New York,Male,1909,11,22,11
8044,White,Electrocution,New York,Male,1909,12,6,6
8045,Black,Electrocution,New York,Male,1910,1,3,1
8046,White,Electrocution,New York,Male,1910,1,3,1
8048,White,Electrocution,New York,Male,1910,2,23,23
8049,Black,Electrocution,New York,Male,1910,2,28,1
8050,White,Electrocution,New York,Male,1910,3,14,23
8051,White,Electrocution,New York,Male,1910,4,18,10
8052,Black,Electrocution,New York,Male,1910,5,9,1
8053,White,Electrocution,New York,Male,1910,6,21,1
8054,Black,Electrocution,New York,Male,1910,7,7,1
8055,White,Electrocution,New York,Male,1910,7,25,1
8056,White,Electrocution,New York,Male,1910,7,25,1
8057,Black,Electrocution,New York,Male,1911,1,3,1
8058,White,Electrocution,New York,Male,1911,1,6,10
8059,White,Electrocution,New York,Male,1911,1,6,10
8060,Black,Electrocution,New York,Male,1911,2,1,1
8061,White,Electrocution,New York,Male,1911,5,3,1
8062,White,Electrocution,New York,Male,1911,6,12,1
8063,White,Electrocution,New York,Male,1911,6,12,1
8064,White,Electrocution,New York,Male,1911,6,26,1
8065,White,Electrocution,New York,Male,1911,7,17,1
8066,White,Electrocution,New York,Male,1911,7,31,1
8067,White,Electrocution,New York,Male,1911,8,17,1
8068,Black,Electrocution,New York,Male,1911,11,20,1
8069,White,Electrocution,New York,Male,1911,11,20,10
8070,White,Electrocution,New York,Male,1911,11,20,11
8071,White,Electrocution,New York,Male,1912,1,8,1
8072,White,Electrocution,New York,Male,1912,1,29,11
8073,Black,Electrocution,New York,Male,1912,2,5,1
8074,White,Electrocution,New York,Male,1912,3,18,1
8075,White,Electrocution,New York,Male,1912,3,20,1
8076,White,Electrocution,New York,Male,1912,5,6,1
8077,White,Electrocution,New York,Male,1912,5,28,1
8078,White,Electrocution,New York,Male,1912,6,18,10
8079,White,Electrocution,New York,Male,1912,6,18,10
8080,White,Electrocution,New York,Male,1912,7,8,10
8082,White,Electrocution,New York,Male,1912,7,8,1
8083,White,Electrocution,New York,Male,1912,8,12,1
8084,White,Electrocution,New York,Male,1912,8,12,10
8085,White,Electrocution,New York,Male,1912,8,12,10
8086,White,Electrocution,New York,Male,1912,8,12,10
8087,White,Electrocution,New York,Male,1912,8,12,10
8088,White,Electrocution,New York,Male,1912,8,12,10
8090,White,Electrocution,New York,Male,1912,8,14,1
8092,White,Electrocution,New York,Male,1912,12,16,1
8093,White,Electrocution,New York,Male,1913,2,10,1
8094,Black,Electrocution,New York,Male,1913,2,10,1
8095,White,Electrocution,New York,Male,1913,2,10,1
8096,White,Electrocution,New York,Male,1913,2,12,1
8097,Black,Electrocution,New York,Male,1913,3,31,1
8098,White,Electrocution,New York,Male,1913,5,5,1
8099,White,Electrocution,New York,Male,1913,5,19,1
8100,White,Electrocution,New York,Male,1913,5,21,1
8101,White,Electrocution,New York,Male,1913,6,2,1
8102,White,Electrocution,New York,Male,1913,6,4,1
8103,White,Electrocution,New York,Male,1913,7,2,1
8104,White,Electrocution,New York,Male,1913,8,4,10
8105,White,Electrocution,New York,Male,1913,12,10,1
8106,White,Electrocution,New York,Male,1914,1,19,10
8107,White,Electrocution,New York,Male,1914,4,13,6
8108,White,Electrocution,New York,Male,1914,4,13,6
8109,White,Electrocution,New York,Male,1914,4,13,6
8110,White,Electrocution,New York,Male,1914,4,13,6
8111,White,Electrocution,New York,Male,1914,6,22,6
8112,White,Electrocution,New York,Male,1914,8,31,1
8113,White,Electrocution,New York,Male,1914,8,31,1
8114,White,Electrocution,New York,Male,1914,9,2,1
8115,White,Electrocution,New York,Male,1914,9,2,1
8116,White,Electrocution,New York,Male,1914,12,9,1
8117,Asian,Electrocution,New York,Male,1915,2,5,1
8118,Asian,Electrocution,New York,Male,1915,2,5,1
8119,White,Electrocution,New York,Male,1915,2,26,10
8120,White,Electrocution,New York,Male,1915,2,26,1
8121,White,Electrocution,New York,Male,1915,2,26,1
8123,White,Electrocution,New York,Male,1915,5,31,1
8124,White,Electrocution,New York,Male,1915,6,30,1
8125,White,Electrocution,New York,Male,1915,7,2,10
8126,Black,Electrocution,New York,Male,1915,7,30,1
8127,White,Electrocution,New York,Male,1915,7,30,6
8128,White,Electrocution,New York,Male,1915,8,27,10
8129,Black,Electrocution,New York,Male,1915,9,3,1
8130,White,Electrocution,New York,Male,1915,9,3,1
8131,White,Electrocution,New York,Male,1915,9,3,1
8132,White,Electrocution,New York,Male,1915,9,3,1
8133,White,Electrocution,New York,Male,1915,9,3,1
8134,White,Electrocution,New York,Male,1915,12,17,1
8135,White,Electrocution,New York,Male,1915,12,17,1
8136,Latino,Electrocution,New York,Male,1916,1,7,1
8137,White,Electrocution,New York,Male,1916,2,4,1
8138,White,Electrocution,New York,Male,1916,2,18,1
8140,White,Electrocution,New York,Male,1916,5,1,1
8141,White,Electrocution,New York,Male,1916,6,2,1
8142,White,Electrocution,New York,Male,1916,6,2,1
8143,White,Electrocution,New York,Male,1916,6,30,1
8144,Black,Electrocution,New York,Male,1916,8,4,1
8145,White,Electrocution,New York,Male,1916,9,1,23
8146,White,Electrocution,New York,Male,1916,9,1,1
8147,White,Electrocution,New York,Male,1916,10,7,1
8148,White,Electrocution,New York,Male,1916,12,19,1
8149,White,Electrocution,New York,Male,1916,12,19,10
8150,White,Electrocution,New York,Male,1917,4,21,1
8151,White,Electrocution,New York,Male,1917,5,17,1
8152,White,Electrocution,New York,Male,1917,5,24,1
8153,White,Electrocution,New York,Male,1917,7,12,23
8154,White,Electrocution,New York,Male,1917,8,30,1
8155,White,Electrocution,New York,Male,1917,8,30,1
8156,White,Electrocution,New York,Male,1918,5,23,10
8157,White,Electrocution,New York,Male,1918,6,13,1
8158,White,Electrocution,New York,Male,1918,6,13,1
8159,White,Electrocution,New York,Male,1918,6,13,1
8160,White,Electrocution,New York,Male,1918,8,30,1
8161,White,Electrocution,New York,Male,1918,8,30,10
8162,White,Electrocution,New York,Male,1918,10,3,1
8163,White,Electrocution,New York,Male,1918,12,19,1
8164,White,Electrocution,New York,Male,1919,1,9,1
8165,White,Electrocution,New York,Male,1919,3,21,1
8166,White,Electrocution,New York,Male,1920,1,8,1
8167,White,Electrocution,New York,Male,1920,1,29,10
8168,White,Electrocution,New York,Male,1920,5,13,1
8169,White,Electrocution,New York,Male,1920,5,13,1
8170,White,Electrocution,New York,Male,1920,5,28,1
8171,White,Electrocution,New York,Male,1920,5,28,1
8172,Black,Electrocution,New York,Male,1920,7,22,1
8173,White,Electrocution,New York,Male,1920,7,29,1
8174,Black,Electrocution,New York,Male,1920,8,27,10
8175,White,Electrocution,New York,Male,1920,8,27,10
8176,White,Electrocution,New York,Male,1920,9,9,10
8177,White,Electrocution,New York,Male,1920,12,9,10
8178,White,Electrocution,New York,Male,1920,12,9,10
8179,White,Electrocution,New York,Male,1920,12,9,10
8180,White,Electrocution,New York,Male,1920,12,9,10
8181,White,Electrocution,New York,Male,1920,12,9,23
8182,Latino,Electrocution,New York,Male,1921,1,27,10
8183,Latino,Electrocution,New York,Male,1921,1,27,1
8184,White,Electrocution,New York,Male,1921,2,10,10
8185,White,Electrocution,New York,Male,1921,3,13,10
