,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
15181,1,5,48,1,2002,10,1,24
15182,1,5,48,1,2002,11,19,1
15183,1,5,48,1,2002,11,20,1
15184,5,5,48,1,2002,12,4,1
15185,1,5,48,1,2002,12,11,1
15187,1,4,49,1,1996,1,26,11
15188,1,5,49,1,1999,10,15,10
15189,1,2,51,1,1992,5,20,11
15190,1,2,51,1,1992,7,23,11
15193,2,2,51,1,1993,1,19,10
15195,1,2,51,1,1993,6,17,11
15197,1,2,51,1,1993,12,16,11
15198,2,2,51,1,1994,3,3,10
15199,2,2,51,1,1994,4,27,11
15200,2,5,51,1,1995,1,24,10
15201,2,5,51,1,1995,6,25,10
15202,1,5,51,1,1995,9,27,6
15203,2,5,51,1,1995,10,19,1
15204,1,5,51,1,1995,11,13,10
15205,1,5,51,1,1996,1,4,10
15206,2,5,51,1,1996,1,23,10
15207,1,5,51,1,1996,7,17,10
15208,2,5,51,1,1996,11,21,23
15209,1,5,51,1,1996,12,3,1
15210,2,5,51,1,1996,12,10,10
15211,1,5,51,1,1996,12,12,11
15212,1,5,51,1,1996,12,16,19
15213,1,5,51,1,1997,2,6,25
15214,2,5,51,1,1997,2,26,25
15215,1,5,51,1,1997,7,17,1
15216,1,5,51,1,1997,7,23,11
15217,2,5,51,1,1997,8,19,10
15218,5,5,51,1,1997,9,17,6
15219,2,5,51,1,1997,11,13,10
15220,2,5,51,1,1997,12,9,19
15221,1,5,51,1,1997,12,11,19
15222,2,5,51,1,1998,2,10,10
15223,1,5,51,1,1998,3,18,1
15224,2,5,51,1,1998,3,25,10
15225,5,5,51,1,1998,4,14,11
15227,1,5,51,1,1998,7,23,10
15229,2,5,51,1,1998,8,31,1
15230,1,2,51,1,1998,9,23,1
15233,2,5,51,1,1998,11,17,1
15235,2,5,51,1,1999,1,20,10
15236,1,5,51,1,1999,2,4,10
15237,1,5,51,1,1999,3,9,10
15238,1,5,51,1,1999,3,25,6
15239,2,5,51,1,1999,4,13,10
15240,1,5,51,1,1999,4,20,10
15241,1,5,51,1,1999,4,28,1
15242,1,5,51,1,1999,4,29,10
15243,1,5,51,1,1999,7,21,25
15244,2,5,51,1,1999,8,17,6
15245,1,5,51,1,1999,9,16,24
15246,2,5,51,1,1999,10,19,10
15247,2,5,51,1,1999,11,9,1
15248,2,5,51,1,1999,12,9,10
15249,1,5,51,1,2000,1,10,1
15250,1,5,51,1,2000,1,13,10
15251,2,5,51,1,2000,3,16,1
15252,1,2,51,1,2000,7,6,10
15253,1,5,51,1,2000,8,30,11
15254,1,5,51,1,2000,9,14,11
15255,2,5,51,1,2000,10,10,10
15256,2,5,51,1,2000,12,6,1
15257,1,5,51,1,2001,3,1,10
15258,1,5,51,1,2002,3,14,19
15259,1,5,51,1,2002,4,2,24
15260,2,5,51,1,2002,6,12,25
15261,6,5,51,1,2002,11,14,1
15262,1,1,53,1,1993,1,5,11
15264,1,5,53,1,1998,10,13,11
15265,1,5,53,1,2001,8,28,11
15266,1,5,54,1,2000,4,19,11
15267,1,5,56,1,1992,1,22,26
